"","type","date","country","cases","province","long","lat"
"379","confirmed",2020-01-30,"Australia",0,"Northern Territory",130.8456,-12.4634
"380","confirmed",2020-01-30,"Australia",0,"South Australia",138.6007,-34.9285
"381","confirmed",2020-01-30,"Australia",0,"Tasmania",147.3272,-42.8821
"382","confirmed",2020-01-30,"Australia",0,"Western Australia",115.8605,-31.9505
"383","confirmed",2020-01-30,"Australia",1,"Victoria",144.9631,-37.8136
"384","confirmed",2020-01-30,"Australia",2,"Queensland",153.0251,-27.4698
"385","confirmed",2020-01-30,"Belgium",0,"",4.469936,50.8333
"386","confirmed",2020-01-30,"China",0,"Hong Kong",114.2,22.3
"387","confirmed",2020-01-30,"China",0,"Macau",113.55,22.1667
"388","confirmed",2020-01-30,"China",1,"Tibet",88.0924,31.6927
"389","confirmed",2020-01-30,"China",1,"Xinjiang",85.2401,41.1129
"390","confirmed",2020-01-30,"China",2,"Gansu",104.2861,35.7518
"391","confirmed",2020-01-30,"China",2,"Liaoning",122.6085,41.2956
"392","confirmed",2020-01-30,"China",2,"Qinghai",95.9956,35.7452
"393","confirmed",2020-01-30,"China",3,"Beijing",116.4142,40.1824
"394","confirmed",2020-01-30,"China",3,"Guizhou",106.8748,26.8154
"395","confirmed",2020-01-30,"China",3,"Hainan",109.7453,19.1959
"396","confirmed",2020-01-30,"China",3,"Inner Mongolia",113.9448,44.0935
"397","confirmed",2020-01-30,"China",4,"Tianjin",117.323,39.3054
"398","confirmed",2020-01-30,"China",5,"Jilin",126.1923,43.6661
"399","confirmed",2020-01-30,"China",5,"Ningxia",106.1655,37.2692
"400","confirmed",2020-01-30,"China",6,"Heilongjiang",127.7615,47.862
"401","confirmed",2020-01-30,"China",7,"Shaanxi",108.8701,35.1917
"402","confirmed",2020-01-30,"China",8,"Shanxi",112.2922,37.5777
"403","confirmed",2020-01-30,"China",15,"Yunnan",101.487,24.974
"404","confirmed",2020-01-30,"China",16,"Shanghai",121.4491,31.202
"405","confirmed",2020-01-30,"China",17,"Fujian",117.9874,26.0789
"406","confirmed",2020-01-30,"China",17,"Hebei",116.1306,39.549
"407","confirmed",2020-01-30,"China",20,"Guangxi",108.7881,23.8298
"408","confirmed",2020-01-30,"China",28,"Shandong",118.1498,36.3427
"409","confirmed",2020-01-30,"China",30,"Jiangsu",119.455,32.9711
"410","confirmed",2020-01-30,"China",34,"Sichuan",102.7103,30.6171
"411","confirmed",2020-01-30,"China",35,"Chongqing",107.874,30.0572
"412","confirmed",2020-01-30,"China",48,"Anhui",117.2264,31.8257
"413","confirmed",2020-01-30,"China",53,"Jiangxi",115.7221,27.614
"414","confirmed",2020-01-30,"China",56,"Hunan",111.7088,27.6104
"415","confirmed",2020-01-30,"China",72,"Henan",114.9042,37.8957
"416","confirmed",2020-01-30,"China",77,"Guangdong",113.4244,23.3417
"417","confirmed",2020-01-30,"China",132,"Zhejiang",120.0934,29.1832
"418","confirmed",2020-01-30,"China",1349,"Hubei",112.2707,30.9756
"419","confirmed",2020-01-30,"Germany",0,"",10.451526,51.165691
"420","confirmed",2020-01-30,"Italy",0,"",12.56738,41.87194
"421","confirmed",2020-01-30,"Japan",4,"",138.252924,36.204824
"422","confirmed",2020-01-30,"Spain",0,"",-3.74922,40.463667
"423","confirmed",2020-01-30,"US",0,"",-100,40
"424","confirmed",2020-01-31,"Australia",-1,"Queensland",153.0251,-27.4698
"425","confirmed",2020-01-31,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"426","confirmed",2020-01-31,"Australia",0,"New South Wales",151.2093,-33.8688
"427","confirmed",2020-01-31,"Australia",0,"Northern Territory",130.8456,-12.4634
"428","confirmed",2020-01-31,"Australia",0,"South Australia",138.6007,-34.9285
"429","confirmed",2020-01-31,"Australia",0,"Tasmania",147.3272,-42.8821
"430","confirmed",2020-01-31,"Australia",0,"Western Australia",115.8605,-31.9505
"431","confirmed",2020-01-31,"Australia",1,"Victoria",144.9631,-37.8136
"432","confirmed",2020-01-31,"Belgium",0,"",4.469936,50.8333
"433","confirmed",2020-01-31,"China",0,"Jilin",126.1923,43.6661
"434","confirmed",2020-01-31,"China",0,"Macau",113.55,22.1667
"435","confirmed",2020-01-31,"China",0,"Qinghai",95.9956,35.7452
"436","confirmed",2020-01-31,"China",0,"Tibet",88.0924,31.6927
"437","confirmed",2020-01-31,"China",1,"Inner Mongolia",113.9448,44.0935
"438","confirmed",2020-01-31,"China",1,"Tianjin",117.323,39.3054
"439","confirmed",2020-01-31,"China",2,"Hong Kong",114.2,22.3
"440","confirmed",2020-01-31,"China",3,"Gansu",104.2861,35.7518
"441","confirmed",2020-01-31,"China",3,"Xinjiang",85.2401,41.1129
"442","confirmed",2020-01-31,"China",4,"Ningxia",106.1655,37.2692
"443","confirmed",2020-01-31,"China",4,"Shanxi",112.2922,37.5777
"444","confirmed",2020-01-31,"China",6,"Hainan",109.7453,19.1959
"445","confirmed",2020-01-31,"China",7,"Liaoning",122.6085,41.2956
"446","confirmed",2020-01-31,"China",9,"Guangxi",108.7881,23.8298
"447","confirmed",2020-01-31,"China",13,"Yunnan",101.487,24.974
"448","confirmed",2020-01-31,"China",15,"Heilongjiang",127.7615,47.862
"449","confirmed",2020-01-31,"China",17,"Guizhou",106.8748,26.8154
"450","confirmed",2020-01-31,"China",17,"Hebei",116.1306,39.549
"451","confirmed",2020-01-31,"China",19,"Fujian",117.9874,26.0789
"452","confirmed",2020-01-31,"China",23,"Shanghai",121.4491,31.202
"453","confirmed",2020-01-31,"China",24,"Shaanxi",108.8701,35.1917
"454","confirmed",2020-01-31,"China",25,"Beijing",116.4142,40.1824
"455","confirmed",2020-01-31,"China",26,"Shandong",118.1498,36.3427
"456","confirmed",2020-01-31,"China",29,"Chongqing",107.874,30.0572
"457","confirmed",2020-01-31,"China",35,"Sichuan",102.7103,30.6171
"458","confirmed",2020-01-31,"China",37,"Anhui",117.2264,31.8257
"459","confirmed",2020-01-31,"China",39,"Jiangsu",119.455,32.9711
"460","confirmed",2020-01-31,"China",55,"Hunan",111.7088,27.6104
"461","confirmed",2020-01-31,"China",74,"Henan",114.9042,37.8957
"462","confirmed",2020-01-31,"China",78,"Jiangxi",115.7221,27.614
"463","confirmed",2020-01-31,"China",82,"Guangdong",113.4244,23.3417
"464","confirmed",2020-01-31,"China",110,"Zhejiang",120.0934,29.1832
"465","confirmed",2020-01-31,"China",903,"Hubei",112.2707,30.9756
"466","confirmed",2020-01-31,"Germany",1,"",10.451526,51.165691
"467","confirmed",2020-01-31,"Italy",2,"",12.56738,41.87194
"468","confirmed",2020-01-31,"Japan",4,"",138.252924,36.204824
"469","confirmed",2020-01-31,"Spain",0,"",-3.74922,40.463667
"470","confirmed",2020-01-31,"US",2,"",-100,40
"471","confirmed",2020-02-01,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"472","confirmed",2020-02-01,"Australia",0,"New South Wales",151.2093,-33.8688
"473","confirmed",2020-02-01,"Australia",0,"Northern Territory",130.8456,-12.4634
"474","confirmed",2020-02-01,"Australia",0,"Tasmania",147.3272,-42.8821
"475","confirmed",2020-02-01,"Australia",0,"Western Australia",115.8605,-31.9505
"476","confirmed",2020-02-01,"Australia",1,"Queensland",153.0251,-27.4698
"477","confirmed",2020-02-01,"Australia",1,"South Australia",138.6007,-34.9285
"478","confirmed",2020-02-01,"Australia",1,"Victoria",144.9631,-37.8136
"479","confirmed",2020-02-01,"Belgium",0,"",4.469936,50.8333
"480","confirmed",2020-02-01,"China",0,"Guizhou",106.8748,26.8154
"481","confirmed",2020-02-01,"China",0,"Macau",113.55,22.1667
"482","confirmed",2020-02-01,"China",0,"Tibet",88.0924,31.6927
"483","confirmed",2020-02-01,"China",1,"Hong Kong",114.2,22.3
"484","confirmed",2020-02-01,"China",1,"Qinghai",95.9956,35.7452
"485","confirmed",2020-02-01,"China",1,"Xinjiang",85.2401,41.1129
"486","confirmed",2020-02-01,"China",3,"Inner Mongolia",113.9448,44.0935
"487","confirmed",2020-02-01,"China",3,"Jilin",126.1923,43.6661
"488","confirmed",2020-02-01,"China",5,"Ningxia",106.1655,37.2692
"489","confirmed",2020-02-01,"China",8,"Shanxi",112.2922,37.5777
"490","confirmed",2020-02-01,"China",9,"Tianjin",117.323,39.3054
"491","confirmed",2020-02-01,"China",10,"Hainan",109.7453,19.1959
"492","confirmed",2020-02-01,"China",10,"Yunnan",101.487,24.974
"493","confirmed",2020-02-01,"China",11,"Gansu",104.2861,35.7518
"494","confirmed",2020-02-01,"China",13,"Guangxi",108.7881,23.8298
"495","confirmed",2020-02-01,"China",14,"Hebei",116.1306,39.549
"496","confirmed",2020-02-01,"China",14,"Shaanxi",108.8701,35.1917
"497","confirmed",2020-02-01,"China",16,"Liaoning",122.6085,41.2956
"498","confirmed",2020-02-01,"China",21,"Heilongjiang",127.7615,47.862
"499","confirmed",2020-02-01,"China",22,"Shandong",118.1498,36.3427
"500","confirmed",2020-02-01,"China",24,"Fujian",117.9874,26.0789
"501","confirmed",2020-02-01,"China",29,"Beijing",116.4142,40.1824
"502","confirmed",2020-02-01,"China",30,"Sichuan",102.7103,30.6171
"503","confirmed",2020-02-01,"China",34,"Jiangsu",119.455,32.9711
"504","confirmed",2020-02-01,"China",34,"Shanghai",121.4491,31.202
"505","confirmed",2020-02-01,"China",36,"Chongqing",107.874,30.0572
"506","confirmed",2020-02-01,"China",46,"Jiangxi",115.7221,27.614
"507","confirmed",2020-02-01,"China",57,"Hunan",111.7088,27.6104
"508","confirmed",2020-02-01,"China",60,"Anhui",117.2264,31.8257
"509","confirmed",2020-02-01,"China",61,"Zhejiang",120.0934,29.1832
"510","confirmed",2020-02-01,"China",70,"Henan",114.9042,37.8957
"511","confirmed",2020-02-01,"China",99,"Guangdong",113.4244,23.3417
"512","confirmed",2020-02-01,"China",1347,"Hubei",112.2707,30.9756
"513","confirmed",2020-02-01,"Germany",3,"",10.451526,51.165691
"514","confirmed",2020-02-01,"Italy",0,"",12.56738,41.87194
"515","confirmed",2020-02-01,"Japan",5,"",138.252924,36.204824
"516","confirmed",2020-02-01,"Spain",1,"",-3.74922,40.463667
"517","confirmed",2020-02-01,"US",1,"",-100,40
"518","confirmed",2020-02-02,"Australia",-1,"Queensland",153.0251,-27.4698
"519","confirmed",2020-02-02,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"520","confirmed",2020-02-02,"Australia",0,"New South Wales",151.2093,-33.8688
"521","confirmed",2020-02-02,"Australia",0,"Northern Territory",130.8456,-12.4634
"522","confirmed",2020-02-02,"Australia",0,"Tasmania",147.3272,-42.8821
"523","confirmed",2020-02-02,"Australia",0,"Victoria",144.9631,-37.8136
"524","confirmed",2020-02-02,"Australia",0,"Western Australia",115.8605,-31.9505
"525","confirmed",2020-02-02,"Australia",1,"South Australia",138.6007,-34.9285
"526","confirmed",2020-02-02,"Belgium",0,"",4.469936,50.8333
"527","confirmed",2020-02-02,"China",0,"Tibet",88.0924,31.6927
"528","confirmed",2020-02-02,"China",1,"Macau",113.55,22.1667
"529","confirmed",2020-02-02,"China",2,"Hainan",109.7453,19.1959
"530","confirmed",2020-02-02,"China",2,"Hong Kong",114.2,22.3
"531","confirmed",2020-02-02,"China",2,"Ningxia",106.1655,37.2692
"532","confirmed",2020-02-02,"China",2,"Qinghai",95.9956,35.7452
"533","confirmed",2020-02-02,"China",3,"Xinjiang",85.2401,41.1129
"534","confirmed",2020-02-02,"China",4,"Inner Mongolia",113.9448,44.0935
"535","confirmed",2020-02-02,"China",6,"Jilin",126.1923,43.6661
"536","confirmed",2020-02-02,"China",6,"Liaoning",122.6085,41.2956
"537","confirmed",2020-02-02,"China",7,"Tianjin",117.323,39.3054
"538","confirmed",2020-02-02,"China",8,"Hebei",116.1306,39.549
"539","confirmed",2020-02-02,"China",9,"Guizhou",106.8748,26.8154
"540","confirmed",2020-02-02,"China",11,"Gansu",104.2861,35.7518
"541","confirmed",2020-02-02,"China",11,"Guangxi",108.7881,23.8298
"542","confirmed",2020-02-02,"China",12,"Yunnan",101.487,24.974
"543","confirmed",2020-02-02,"China",13,"Shanghai",121.4491,31.202
"544","confirmed",2020-02-02,"China",15,"Fujian",117.9874,26.0789
"545","confirmed",2020-02-02,"China",15,"Heilongjiang",127.7615,47.862
"546","confirmed",2020-02-02,"China",15,"Shaanxi",108.8701,35.1917
"547","confirmed",2020-02-02,"China",19,"Shanxi",112.2922,37.5777
"548","confirmed",2020-02-02,"China",23,"Beijing",116.4142,40.1824
"549","confirmed",2020-02-02,"China",24,"Shandong",118.1498,36.3427
"550","confirmed",2020-02-02,"China",24,"Sichuan",102.7103,30.6171
"551","confirmed",2020-02-02,"China",34,"Jiangsu",119.455,32.9711
"552","confirmed",2020-02-02,"China",43,"Anhui",117.2264,31.8257
"553","confirmed",2020-02-02,"China",47,"Jiangxi",115.7221,27.614
"554","confirmed",2020-02-02,"China",53,"Chongqing",107.874,30.0572
"555","confirmed",2020-02-02,"China",62,"Zhejiang",120.0934,29.1832
"556","confirmed",2020-02-02,"China",71,"Henan",114.9042,37.8957
"557","confirmed",2020-02-02,"China",74,"Hunan",111.7088,27.6104
"558","confirmed",2020-02-02,"China",97,"Guangdong",113.4244,23.3417
"559","confirmed",2020-02-02,"China",4024,"Hubei",112.2707,30.9756
"560","confirmed",2020-02-02,"Germany",2,"",10.451526,51.165691
"561","confirmed",2020-02-02,"Italy",0,"",12.56738,41.87194
"562","confirmed",2020-02-02,"Japan",0,"",138.252924,36.204824
"563","confirmed",2020-02-02,"Spain",0,"",-3.74922,40.463667
"564","confirmed",2020-02-02,"US",0,"",-100,40
"565","confirmed",2020-02-03,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"566","confirmed",2020-02-03,"Australia",0,"New South Wales",151.2093,-33.8688
"567","confirmed",2020-02-03,"Australia",0,"Northern Territory",130.8456,-12.4634
"568","confirmed",2020-02-03,"Australia",0,"Queensland",153.0251,-27.4698
"569","confirmed",2020-02-03,"Australia",0,"South Australia",138.6007,-34.9285
"570","confirmed",2020-02-03,"Australia",0,"Tasmania",147.3272,-42.8821
"571","confirmed",2020-02-03,"Australia",0,"Victoria",144.9631,-37.8136
"572","confirmed",2020-02-03,"Australia",0,"Western Australia",115.8605,-31.9505
"573","confirmed",2020-02-03,"Belgium",0,"",4.469936,50.8333
"574","confirmed",2020-02-03,"China",0,"Hong Kong",114.2,22.3
"575","confirmed",2020-02-03,"China",0,"Macau",113.55,22.1667
"576","confirmed",2020-02-03,"China",0,"Tibet",88.0924,31.6927
"577","confirmed",2020-02-03,"China",2,"Qinghai",95.9956,35.7452
"578","confirmed",2020-02-03,"China",3,"Ningxia",106.1655,37.2692
"579","confirmed",2020-02-03,"China",3,"Xinjiang",85.2401,41.1129
"580","confirmed",2020-02-03,"China",4,"Gansu",104.2861,35.7518
"581","confirmed",2020-02-03,"China",4,"Liaoning",122.6085,41.2956
"582","confirmed",2020-02-03,"China",7,"Inner Mongolia",113.9448,44.0935
"583","confirmed",2020-02-03,"China",8,"Guizhou",106.8748,26.8154
"584","confirmed",2020-02-03,"China",8,"Hainan",109.7453,19.1959
"585","confirmed",2020-02-03,"China",8,"Jilin",126.1923,43.6661
"586","confirmed",2020-02-03,"China",8,"Shanxi",112.2922,37.5777
"587","confirmed",2020-02-03,"China",9,"Hebei",116.1306,39.549
"588","confirmed",2020-02-03,"China",12,"Shaanxi",108.8701,35.1917
"589","confirmed",2020-02-03,"China",12,"Tianjin",117.323,39.3054
"590","confirmed",2020-02-03,"China",12,"Yunnan",101.487,24.974
"591","confirmed",2020-02-03,"China",16,"Guangxi",108.7881,23.8298
"592","confirmed",2020-02-03,"China",20,"Fujian",117.9874,26.0789
"593","confirmed",2020-02-03,"China",21,"Beijing",116.4142,40.1824
"594","confirmed",2020-02-03,"China",21,"Shanghai",121.4491,31.202
"595","confirmed",2020-02-03,"China",23,"Sichuan",102.7103,30.6171
"596","confirmed",2020-02-03,"China",26,"Heilongjiang",127.7615,47.862
"597","confirmed",2020-02-03,"China",29,"Shandong",118.1498,36.3427
"598","confirmed",2020-02-03,"China",35,"Jiangsu",119.455,32.9711
"599","confirmed",2020-02-03,"China",37,"Chongqing",107.874,30.0572
"600","confirmed",2020-02-03,"China",58,"Hunan",111.7088,27.6104
"601","confirmed",2020-02-03,"China",58,"Jiangxi",115.7221,27.614
"602","confirmed",2020-02-03,"China",63,"Zhejiang",120.0934,29.1832
"603","confirmed",2020-02-03,"China",68,"Anhui",117.2264,31.8257
"604","confirmed",2020-02-03,"China",73,"Henan",114.9042,37.8957
"605","confirmed",2020-02-03,"China",93,"Guangdong",113.4244,23.3417
"606","confirmed",2020-02-03,"China",2345,"Hubei",112.2707,30.9756
"607","confirmed",2020-02-03,"Germany",2,"",10.451526,51.165691
"608","confirmed",2020-02-03,"Italy",0,"",12.56738,41.87194
"609","confirmed",2020-02-03,"Japan",0,"",138.252924,36.204824
"610","confirmed",2020-02-03,"Spain",0,"",-3.74922,40.463667
"611","confirmed",2020-02-03,"US",3,"",-100,40
"612","confirmed",2020-02-04,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"613","confirmed",2020-02-04,"Australia",0,"New South Wales",151.2093,-33.8688
"614","confirmed",2020-02-04,"Australia",0,"Northern Territory",130.8456,-12.4634
"615","confirmed",2020-02-04,"Australia",0,"South Australia",138.6007,-34.9285
"616","confirmed",2020-02-04,"Australia",0,"Tasmania",147.3272,-42.8821
"617","confirmed",2020-02-04,"Australia",0,"Victoria",144.9631,-37.8136
"618","confirmed",2020-02-04,"Australia",0,"Western Australia",115.8605,-31.9505
"619","confirmed",2020-02-04,"Australia",1,"Queensland",153.0251,-27.4698
"620","confirmed",2020-02-04,"Belgium",1,"",4.469936,50.8333
"621","confirmed",2020-02-04,"China",0,"Tibet",88.0924,31.6927
"622","confirmed",2020-02-04,"China",1,"Inner Mongolia",113.9448,44.0935
"623","confirmed",2020-02-04,"China",2,"Gansu",104.2861,35.7518
"624","confirmed",2020-02-04,"China",2,"Hong Kong",114.2,22.3
"625","confirmed",2020-02-04,"China",2,"Macau",113.55,22.1667
"626","confirmed",2020-02-04,"China",2,"Qinghai",95.9956,35.7452
"627","confirmed",2020-02-04,"China",3,"Ningxia",106.1655,37.2692
"628","confirmed",2020-02-04,"China",5,"Xinjiang",85.2401,41.1129
"629","confirmed",2020-02-04,"China",5,"Yunnan",101.487,24.974
"630","confirmed",2020-02-04,"China",7,"Liaoning",122.6085,41.2956
"631","confirmed",2020-02-04,"China",7,"Shanxi",112.2922,37.5777
"632","confirmed",2020-02-04,"China",7,"Tianjin",117.323,39.3054
"633","confirmed",2020-02-04,"China",8,"Hainan",109.7453,19.1959
"634","confirmed",2020-02-04,"China",11,"Jilin",126.1923,43.6661
"635","confirmed",2020-02-04,"China",12,"Guangxi",108.7881,23.8298
"636","confirmed",2020-02-04,"China",12,"Guizhou",106.8748,26.8154
"637","confirmed",2020-02-04,"China",13,"Hebei",116.1306,39.549
"638","confirmed",2020-02-04,"China",14,"Shaanxi",108.8701,35.1917
"639","confirmed",2020-02-04,"China",15,"Fujian",117.9874,26.0789
"640","confirmed",2020-02-04,"China",16,"Beijing",116.4142,40.1824
"641","confirmed",2020-02-04,"China",16,"Shandong",118.1498,36.3427
"642","confirmed",2020-02-04,"China",16,"Shanghai",121.4491,31.202
"643","confirmed",2020-02-04,"China",28,"Sichuan",102.7103,30.6171
"644","confirmed",2020-02-04,"China",29,"Chongqing",107.874,30.0572
"645","confirmed",2020-02-04,"China",34,"Heilongjiang",127.7615,47.862
"646","confirmed",2020-02-04,"China",37,"Jiangsu",119.455,32.9711
"647","confirmed",2020-02-04,"China",72,"Anhui",117.2264,31.8257
"648","confirmed",2020-02-04,"China",72,"Hunan",111.7088,27.6104
"649","confirmed",2020-02-04,"China",85,"Jiangxi",115.7221,27.614
"650","confirmed",2020-02-04,"China",88,"Guangdong",113.4244,23.3417
"651","confirmed",2020-02-04,"China",105,"Zhejiang",120.0934,29.1832
"652","confirmed",2020-02-04,"China",109,"Henan",114.9042,37.8957
"653","confirmed",2020-02-04,"China",3156,"Hubei",112.2707,30.9756
"654","confirmed",2020-02-04,"Germany",0,"",10.451526,51.165691
"655","confirmed",2020-02-04,"Italy",0,"",12.56738,41.87194
"656","confirmed",2020-02-04,"Japan",2,"",138.252924,36.204824
"657","confirmed",2020-02-04,"Spain",0,"",-3.74922,40.463667
"658","confirmed",2020-02-04,"US",0,"",-100,40
"659","confirmed",2020-02-05,"Australia",0,"Australian Capital Territory",149.0124,-35.4735
"660","confirmed",2020-02-05,"Australia",0,"New South Wales",151.2093,-33.8688
"661","confirmed",2020-02-05,"Australia",0,"Northern Territory",130.8456,-12.4634
"662","confirmed",2020-02-05,"Australia",0,"Queensland",153.0251,-27.4698
"663","confirmed",2020-02-05,"Australia",0,"South Australia",138.6007,-34.9285
"664","confirmed",2020-02-05,"Australia",0,"Tasmania",147.3272,-42.8821
"665","confirmed",2020-02-05,"Australia",0,"Victoria",144.9631,-37.8136
"666","confirmed",2020-02-05,"Australia",0,"Western Australia",115.8605,-31.9505
"667","confirmed",2020-02-05,"Belgium",0,"",4.469936,50.8333
"668","confirmed",2020-02-05,"China",0,"Macau",113.55,22.1667
"669","confirmed",2020-02-05,"China",0,"Ningxia",106.1655,37.2692
